"TIME","GEO","UNIT","WW_TP","Value","Flag and Footnotes"
"2012","Sud-Vest Oltenia","Thousand","Urban wastewater collecting system",":",""
"2012","Vest","Thousand","Urban wastewater collecting system",":",""
"2012","Slovenia","Thousand","Urban wastewater collecting system",":",""
"2012","Vzhodna Slovenija (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2012","Zahodna Slovenija (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2012","Bratislavský kraj","Thousand","Urban wastewater collecting system",":",""
"2012","Západné Slovensko","Thousand","Urban wastewater collecting system",":",""
"2012","Stredné Slovensko","Thousand","Urban wastewater collecting system",":",""
"2012","Východné Slovensko","Thousand","Urban wastewater collecting system",":",""
"2012","Stockholm","Thousand","Urban wastewater collecting system",":",""
"2012","Östra Mellansverige","Thousand","Urban wastewater collecting system",":",""
"2012","Småland med öarna","Thousand","Urban wastewater collecting system",":",""
"2012","Sydsverige","Thousand","Urban wastewater collecting system",":",""
"2012","Västsverige","Thousand","Urban wastewater collecting system",":",""
"2012","Norra Mellansverige","Thousand","Urban wastewater collecting system",":",""
"2012","Mellersta Norrland","Thousand","Urban wastewater collecting system",":",""
"2012","Övre Norrland","Thousand","Urban wastewater collecting system",":",""
"2012","Iceland","Thousand","Urban wastewater collecting system",":",""
"2012","Oslo og Akershus","Thousand","Urban wastewater collecting system",":",""
"2012","Hedmark og Oppland","Thousand","Urban wastewater collecting system",":",""
"2012","Sør-Østlandet","Thousand","Urban wastewater collecting system",":",""
"2012","Agder og Rogaland","Thousand","Urban wastewater collecting system",":",""
"2012","Vestlandet","Thousand","Urban wastewater collecting system",":",""
"2012","Trøndelag","Thousand","Urban wastewater collecting system",":",""
"2012","Nord-Norge","Thousand","Urban wastewater collecting system",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Thousand","Urban wastewater collecting system",":",""
"2012","Albania","Thousand","Urban wastewater collecting system",":",""
"2012","Serbia","Thousand","Urban wastewater collecting system",":",""
"2012","Istanbul","Thousand","Urban wastewater collecting system",":",""
"2012","Tekirdag, Edirne, Kirklareli","Thousand","Urban wastewater collecting system",":",""
"2012","Balikesir, Çanakkale","Thousand","Urban wastewater collecting system",":",""
"2012","Izmir","Thousand","Urban wastewater collecting system",":",""
"2012","Aydin, Denizli, Mugla","Thousand","Urban wastewater collecting system",":",""
"2012","Manisa, Afyonkarahisar, Kütahya, Usak","Thousand","Urban wastewater collecting system",":",""
"2012","Bursa, Eskisehir, Bilecik","Thousand","Urban wastewater collecting system",":",""
"2012","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Thousand","Urban wastewater collecting system",":",""
"2012","Ankara","Thousand","Urban wastewater collecting system",":",""
"2012","Konya, Karaman","Thousand","Urban wastewater collecting system",":",""
"2012","Antalya, Isparta, Burdur","Thousand","Urban wastewater collecting system",":",""
"2012","Adana, Mersin","Thousand","Urban wastewater collecting system",":",""
"2012","Hatay, Kahramanmaras, Osmaniye","Thousand","Urban wastewater collecting system",":",""
"2012","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Thousand","Urban wastewater collecting system",":",""
"2012","Kayseri, Sivas, Yozgat","Thousand","Urban wastewater collecting system",":",""
"2012","Zonguldak, Karabük, Bartin","Thousand","Urban wastewater collecting system",":",""
"2012","Kastamonu, Çankiri, Sinop","Thousand","Urban wastewater collecting system",":",""
"2012","Samsun, Tokat, Çorum, Amasya","Thousand","Urban wastewater collecting system",":",""
"2012","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Thousand","Urban wastewater collecting system",":",""
"2012","Erzurum, Erzincan, Bayburt","Thousand","Urban wastewater collecting system",":",""
"2012","Agri, Kars, Igdir, Ardahan","Thousand","Urban wastewater collecting system",":",""
"2012","Malatya, Elazig, Bingöl, Tunceli","Thousand","Urban wastewater collecting system",":",""
"2012","Van, Mus, Bitlis, Hakkari","Thousand","Urban wastewater collecting system",":",""
"2012","Gaziantep, Adiyaman, Kilis","Thousand","Urban wastewater collecting system",":",""
"2012","Sanliurfa, Diyarbakir","Thousand","Urban wastewater collecting system",":",""
"2012","Mardin, Batman, Sirnak, Siirt","Thousand","Urban wastewater collecting system",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand","Urban wastewater collecting system",":",""
"2013","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Thousand","Urban wastewater collecting system",":",""
"2013","Prov. Antwerpen","Thousand","Urban wastewater collecting system",":",""
"2013","Prov. Limburg (BE)","Thousand","Urban wastewater collecting system",":",""
"2013","Prov. Oost-Vlaanderen","Thousand","Urban wastewater collecting system",":",""
"2013","Prov. Vlaams-Brabant","Thousand","Urban wastewater collecting system",":",""
"2013","Prov. West-Vlaanderen","Thousand","Urban wastewater collecting system",":",""
"2013","Bulgaria","Thousand","Urban wastewater collecting system",":",""
"2013","Severozapaden","Thousand","Urban wastewater collecting system",":",""
"2013","Severen tsentralen","Thousand","Urban wastewater collecting system",":",""
"2013","Severoiztochen","Thousand","Urban wastewater collecting system",":",""
"2013","Yugoiztochen","Thousand","Urban wastewater collecting system",":",""
"2013","Yugozapaden","Thousand","Urban wastewater collecting system",":",""
"2013","Yuzhen tsentralen","Thousand","Urban wastewater collecting system",":",""
"2013","Praha","Thousand","Urban wastewater collecting system",":",""
"2013","Strední Cechy","Thousand","Urban wastewater collecting system",":",""
"2013","Jihozápad","Thousand","Urban wastewater collecting system",":",""
"2013","Severozápad","Thousand","Urban wastewater collecting system",":",""
"2013","Severovýchod","Thousand","Urban wastewater collecting system",":",""
"2013","Jihovýchod","Thousand","Urban wastewater collecting system",":",""
"2013","Strední Morava","Thousand","Urban wastewater collecting system",":",""
"2013","Moravskoslezsko","Thousand","Urban wastewater collecting system",":",""
"2013","Stuttgart","Thousand","Urban wastewater collecting system",":",""
"2013","Karlsruhe","Thousand","Urban wastewater collecting system",":",""
"2013","Freiburg","Thousand","Urban wastewater collecting system",":",""
"2013","Tübingen","Thousand","Urban wastewater collecting system",":",""
"2013","Oberbayern","Thousand","Urban wastewater collecting system",":",""
"2013","Niederbayern","Thousand","Urban wastewater collecting system",":",""
"2013","Oberpfalz","Thousand","Urban wastewater collecting system",":",""
"2013","Oberfranken","Thousand","Urban wastewater collecting system",":",""
"2013","Mittelfranken","Thousand","Urban wastewater collecting system",":",""
"2013","Unterfranken","Thousand","Urban wastewater collecting system",":",""
"2013","Schwaben","Thousand","Urban wastewater collecting system",":",""
"2013","Berlin","Thousand","Urban wastewater collecting system",":",""
"2013","Brandenburg","Thousand","Urban wastewater collecting system",":",""
"2013","Bremen","Thousand","Urban wastewater collecting system",":",""
"2013","Hamburg","Thousand","Urban wastewater collecting system",":",""
"2013","Darmstadt","Thousand","Urban wastewater collecting system",":",""
"2013","Gießen","Thousand","Urban wastewater collecting system",":",""
"2013","Kassel","Thousand","Urban wastewater collecting system",":",""
"2013","Mecklenburg-Vorpommern","Thousand","Urban wastewater collecting system",":",""
"2013","Braunschweig","Thousand","Urban wastewater collecting system",":",""
"2013","Hannover","Thousand","Urban wastewater collecting system",":",""
"2013","Lüneburg","Thousand","Urban wastewater collecting system",":",""
"2013","Weser-Ems","Thousand","Urban wastewater collecting system",":",""
"2013","Düsseldorf","Thousand","Urban wastewater collecting system",":",""
"2013","Köln","Thousand","Urban wastewater collecting system",":",""
"2013","Münster","Thousand","Urban wastewater collecting system",":",""
"2013","Detmold","Thousand","Urban wastewater collecting system",":",""
"2013","Arnsberg","Thousand","Urban wastewater collecting system",":",""
"2013","Koblenz","Thousand","Urban wastewater collecting system",":",""
"2013","Trier","Thousand","Urban wastewater collecting system",":",""
"2013","Rheinhessen-Pfalz","Thousand","Urban wastewater collecting system",":",""
"2013","Saarland","Thousand","Urban wastewater collecting system",":",""
"2013","Dresden","Thousand","Urban wastewater collecting system",":",""
"2013","Chemnitz","Thousand","Urban wastewater collecting system",":",""
"2013","Leipzig","Thousand","Urban wastewater collecting system",":",""
"2013","Sachsen-Anhalt","Thousand","Urban wastewater collecting system",":",""
"2013","Schleswig-Holstein","Thousand","Urban wastewater collecting system",":",""
"2013","Thüringen","Thousand","Urban wastewater collecting system",":",""
"2013","Estonia","Thousand","Urban wastewater collecting system",":",""
"2013","Eesti","Thousand","Urban wastewater collecting system",":",""
"2013","Border, Midland and Western (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Southern and Eastern (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Greece","Thousand","Urban wastewater collecting system",":",""
"2013","Anatoliki Makedonia, Thraki (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Kentriki Makedonia (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Dytiki Makedonia (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Thessalia (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Ipeiros (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Ionia Nisia (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Dytiki Ellada (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Sterea Ellada (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Peloponnisos (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Attiki","Thousand","Urban wastewater collecting system",":",""
"2013","Voreio Aigaio","Thousand","Urban wastewater collecting system",":",""
"2013","Notio Aigaio","Thousand","Urban wastewater collecting system",":",""
"2013","Kriti","Thousand","Urban wastewater collecting system",":",""
"2013","France","Thousand","Urban wastewater collecting system",":",""
"2013","Île de France","Thousand","Urban wastewater collecting system",":",""
"2013","Champagne-Ardenne (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Picardie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Haute-Normandie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Centre (FR) (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Basse-Normandie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Bourgogne (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Nord - Pas-de-Calais (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Lorraine (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Alsace (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Franche-Comté (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Pays de la Loire (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Bretagne (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Poitou-Charentes (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Aquitaine (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Midi-Pyrénées (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Limousin (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Rhône-Alpes (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Auvergne (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Languedoc-Roussillon (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Provence-Alpes-Côte d'Azur (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Corse (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Guadeloupe (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Martinique (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Guyane (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Réunion (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Croatia","Thousand","Urban wastewater collecting system",":",""
"2013","Jadranska Hrvatska","Thousand","Urban wastewater collecting system",":",""
"2013","Kontinentalna Hrvatska","Thousand","Urban wastewater collecting system",":",""
"2013","Cyprus","Thousand","Urban wastewater collecting system",":",""
"2013","Kypros","Thousand","Urban wastewater collecting system",":",""
"2013","Latvia","Thousand","Urban wastewater collecting system",":",""
"2013","Latvija","Thousand","Urban wastewater collecting system",":",""
"2013","Lithuania","Thousand","Urban wastewater collecting system",":",""
"2013","Lietuva (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Luxembourg","Thousand","Urban wastewater collecting system",":",""
"2013","Luxembourg","Thousand","Urban wastewater collecting system",":",""
"2013","Közép-Magyarország (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Közép-Dunántúl","Thousand","Urban wastewater collecting system",":",""
"2013","Nyugat-Dunántúl","Thousand","Urban wastewater collecting system",":",""
"2013","Dél-Dunántúl","Thousand","Urban wastewater collecting system",":",""
"2013","Észak-Magyarország","Thousand","Urban wastewater collecting system",":",""
"2013","Észak-Alföld","Thousand","Urban wastewater collecting system",":",""
"2013","Dél-Alföld","Thousand","Urban wastewater collecting system",":",""
"2013","Malta","Thousand","Urban wastewater collecting system",":",""
"2013","Groningen","Thousand","Urban wastewater collecting system",":",""
"2013","Friesland (NL)","Thousand","Urban wastewater collecting system",":",""
"2013","Drenthe","Thousand","Urban wastewater collecting system",":",""
"2013","Overijssel","Thousand","Urban wastewater collecting system",":",""
"2013","Gelderland","Thousand","Urban wastewater collecting system",":",""
"2013","Flevoland","Thousand","Urban wastewater collecting system",":",""
"2013","Utrecht","Thousand","Urban wastewater collecting system",":",""
"2013","Noord-Holland","Thousand","Urban wastewater collecting system",":",""
"2013","Zuid-Holland","Thousand","Urban wastewater collecting system",":",""
"2013","Zeeland","Thousand","Urban wastewater collecting system",":",""
"2013","Noord-Brabant","Thousand","Urban wastewater collecting system",":",""
"2013","Limburg (NL)","Thousand","Urban wastewater collecting system",":",""
"2013","Burgenland (AT)","Thousand","Urban wastewater collecting system",":",""
"2013","Niederösterreich","Thousand","Urban wastewater collecting system",":",""
"2013","Wien","Thousand","Urban wastewater collecting system",":",""
"2013","Kärnten","Thousand","Urban wastewater collecting system",":",""
"2013","Steiermark","Thousand","Urban wastewater collecting system",":",""
"2013","Oberösterreich","Thousand","Urban wastewater collecting system",":",""
"2013","Salzburg","Thousand","Urban wastewater collecting system",":",""
"2013","Tirol","Thousand","Urban wastewater collecting system",":",""
"2013","Vorarlberg","Thousand","Urban wastewater collecting system",":",""
"2013","Poland","Thousand","Urban wastewater collecting system",":",""
"2013","Lódzkie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Mazowieckie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Malopolskie","Thousand","Urban wastewater collecting system",":",""
"2013","Slaskie","Thousand","Urban wastewater collecting system",":",""
"2013","Lubelskie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Podkarpackie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Swietokrzyskie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Podlaskie (NUTS 2013)","Thousand","Urban wastewater collecting system",":",""
"2013","Wielkopolskie","Thousand","Urban wastewater collecting system",":",""
"2013","Zachodniopomorskie","Thousand","Urban wastewater collecting system",":",""
"2013","Lubuskie","Thousand","Urban wastewater collecting system",":",""
"2013","Dolnoslaskie","Thousand","Urban wastewater collecting system",":",""
"2013","Opolskie","Thousand","Urban wastewater collecting system",":",""
"2013","Kujawsko-Pomorskie","Thousand","Urban wastewater collecting system",":",""
"2013","Warminsko-Mazurskie","Thousand","Urban wastewater collecting system",":",""
"2013","Pomorskie","Thousand","Urban wastewater collecting system",":",""
"2013","Portugal","Thousand","Urban wastewater collecting system",":",""
"2013","Norte","Thousand","Urban wastewater collecting system",":",""
"2013","Algarve","Thousand","Urban wastewater collecting system",":",""
"2013","Centro (PT)","Thousand","Urban wastewater collecting system",":",""
"2013","Área Metropolitana de Lisboa","Thousand","Urban wastewater collecting system",":",""
"2013","Alentejo","Thousand","Urban wastewater collecting system",":",""
"2013","Região Autónoma dos Açores (PT)","Thousand","Urban wastewater collecting system",":",""
"2013","Região Autónoma da Madeira (PT)","Thousand","Urban wastewater collecting system",":",""
"2013","Nord-Vest","Thousand","Urban wastewater collecting system",":",""
"2013","Centru","Thousand","Urban wastewater collecting system",":",""
"2013","Nord-Est","Thousand","Urban wastewater collecting system",":",""
"2013","Sud-Est","Thousand","Urban wastewater collecting system",":",""
"2013","Sud - Muntenia","Thousand","Urban wastewater collecting system",":",""
"2013","Bucuresti - Ilfov","Thousand","Urban wastewater collecting system",":",""
"2013","Sud-Vest Oltenia","Thousand","Urban wastewater collecting system",":",""
"2013","Vest","Thousand","Urban wastewater collecting system",":",""
"2013","Slovenia","Thousand","Urban wastewater collecting system",":",""
"2013","Vzhodna Slovenija (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Zahodna Slovenija (NUTS 2010)","Thousand","Urban wastewater collecting system",":",""
"2013","Bratislavský kraj","Thousand","Urban wastewater collecting system",":",""
"2013","Západné Slovensko","Thousand","Urban wastewater collecting system",":",""
"2013","Stredné Slovensko","Thousand","Urban wastewater collecting system",":",""
"2013","Východné Slovensko","Thousand","Urban wastewater collecting system",":",""
"2013","Stockholm","Thousand","Urban wastewater collecting system",":",""
"2013","Östra Mellansverige","Thousand","Urban wastewater collecting system",":",""
"2013","Småland med öarna","Thousand","Urban wastewater collecting system",":",""
"2013","Sydsverige","Thousand","Urban wastewater collecting system",":",""
"2013","Västsverige","Thousand","Urban wastewater collecting system",":",""
"2013","Norra Mellansverige","Thousand","Urban wastewater collecting system",":",""
"2013","Mellersta Norrland","Thousand","Urban wastewater collecting system",":",""
"2013","Övre Norrland","Thousand","Urban wastewater collecting system",":",""
"2013","Iceland","Thousand","Urban wastewater collecting system",":",""
"2013","Oslo og Akershus","Thousand","Urban wastewater collecting system",":",""
"2013","Hedmark og Oppland","Thousand","Urban wastewater collecting system",":",""
"2013","Sør-Østlandet","Thousand","Urban wastewater collecting system",":",""
"2013","Agder og Rogaland","Thousand","Urban wastewater collecting system",":",""
"2013","Vestlandet","Thousand","Urban wastewater collecting system",":",""
"2013","Trøndelag","Thousand","Urban wastewater collecting system",":",""
"2013","Nord-Norge","Thousand","Urban wastewater collecting system",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Thousand","Urban wastewater collecting system",":",""
"2013","Albania","Thousand","Urban wastewater collecting system",":",""
"2013","Serbia","Thousand","Urban wastewater collecting system",":",""
"2013","Istanbul","Thousand","Urban wastewater collecting system",":",""
"2013","Tekirdag, Edirne, Kirklareli","Thousand","Urban wastewater collecting system",":",""
"2013","Balikesir, Çanakkale","Thousand","Urban wastewater collecting system",":",""
"2013","Izmir","Thousand","Urban wastewater collecting system",":",""
"2013","Aydin, Denizli, Mugla","Thousand","Urban wastewater collecting system",":",""
"2013","Manisa, Afyonkarahisar, Kütahya, Usak","Thousand","Urban wastewater collecting system",":",""
"2013","Bursa, Eskisehir, Bilecik","Thousand","Urban wastewater collecting system",":",""
"2013","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Thousand","Urban wastewater collecting system",":",""
"2013","Ankara","Thousand","Urban wastewater collecting system",":",""
"2013","Konya, Karaman","Thousand","Urban wastewater collecting system",":",""
"2013","Antalya, Isparta, Burdur","Thousand","Urban wastewater collecting system",":",""
"2013","Adana, Mersin","Thousand","Urban wastewater collecting system",":",""
"2013","Hatay, Kahramanmaras, Osmaniye","Thousand","Urban wastewater collecting system",":",""
"2013","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Thousand","Urban wastewater collecting system",":",""
"2013","Kayseri, Sivas, Yozgat","Thousand","Urban wastewater collecting system",":",""
"2013","Zonguldak, Karabük, Bartin","Thousand","Urban wastewater collecting system",":",""
"2013","Kastamonu, Çankiri, Sinop","Thousand","Urban wastewater collecting system",":",""
"2013","Samsun, Tokat, Çorum, Amasya","Thousand","Urban wastewater collecting system",":",""
"2013","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Thousand","Urban wastewater collecting system",":",""
"2013","Erzurum, Erzincan, Bayburt","Thousand","Urban wastewater collecting system",":",""
"2013","Agri, Kars, Igdir, Ardahan","Thousand","Urban wastewater collecting system",":",""
"2013","Malatya, Elazig, Bingöl, Tunceli","Thousand","Urban wastewater collecting system",":",""
"2013","Van, Mus, Bitlis, Hakkari","Thousand","Urban wastewater collecting system",":",""
"2013","Gaziantep, Adiyaman, Kilis","Thousand","Urban wastewater collecting system",":",""
"2013","Sanliurfa, Diyarbakir","Thousand","Urban wastewater collecting system",":",""
"2013","Mardin, Batman, Sirnak, Siirt","Thousand","Urban wastewater collecting system",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand","Urban wastewater collecting system",":",""
